id,Smiles
16926,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NCc1cnc2ccccc2c1
16927,O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cccc(-c6cccnc6)c5)CC4)cn3)nccc12
16928,CCS(=O)(=O)c1ccc(OC2CCS(=O)(=O)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
16929,COCCNC(=O)c1cccc(Nc2nn(CC3CC3)c3c2CN(C(C)=O)CC3)c1
16930,O=c1c2ccccc2nc(COc2ccccc2)n1/N=C/c1ccc(O)c(O)c1
16931,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3nc4ccccc4[nH]3)nn2)CC1
16932,CN1c2ccccc2C(=O)N2[C@H](C(=O)N3CCCCC3)Cc3c([nH]c4ccccc34)[C@@H]12
16933,CN(C)c1cc(NCCCN2CCCC2)c2c3c(onc13)-c1ccccc1C2=O
16934,O=C(O)c1ccnc(N/N=C/c2ccccc2)n1
16935,CCN(c1cc(-c2ccc(CN3CCCN(C)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
16936,O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)NO
16937,CNC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O
16938,Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1
16939,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1ccc(F)cc1Cl)NO
16940,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccnc3)cc2)CC1
16941,COc1ccc(NCc2ccc(C(=O)Nc3ccc(-c4cccs4)cc3N)cc2)cc1OC
16942,CCOc1cc(=O)n(C)cc1-c1cc(CS(C)(=O)=O)ccc1Oc1ccc(F)cc1F
16943,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3OC[C@H]2C)C1=O
16944,CCOc1cccc(/C=N/NC(=O)c2cccnc2)c1O
16945,Cn1cc(-c2ccccc2)c2ccccc2c1=O
16946,CCN(CC)c1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1
16947,Cc1nnc2c(NC3CCN(S(=O)(=O)CCCN(C)C)CC3)cc(N(C)Cc3ccccc3)nn12
16948,CC(=O)n1cc(-c2c(C)n(C(=O)N3CCOCC3)[nH]c2=O)c2ccccc21
16949,Cl.N[C@@H]1C[C@H]1c1cccc(NC(=O)c2ccccc2)c1
16950,Cc1ccc(Nc2ncnc(N)n2)cc1C
16951,Cl.O=C1C(Br)=C(N2CCN(CCOCCO)CC2)C(=O)c2c(O)ccc(O)c21
16952,CCc1cn(CCOc2ccccc2)c(-c2cc3sccc3n2C)n1
16953,CC(C)=C1C(=O)Nc2ccc(NS(=O)(=O)C3CCCCC3)cc21
16954,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO
16955,CC(C)(C)SC[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O
16956,O=C1Nc2ccccc2/C1=N/N=C/c1ccc(O)c(O)c1
16957,Cc1cc(CNC(=O)[C@H](C)N)ccc1Oc1ccc(F)cc1.Cl
16958,Fc1cccc(-c2nnc3sc(CCc4ccccc4)nn23)c1
16959,NC(=O)c1cccc(C#C[C@@H](CC[C@H](N)C(=O)O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1
16960,O=C(CCCCCCNC(=O)c1ccc(N(c2cccc(Cl)c2)c2cccc(Cl)c2)cc1)NO
16961,O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)nn3ccccc23)cc1)NO
16962,O=C(Nc1ccc2nnsc2c1)N(O)c1ccccc1
16963,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccnc4)c(F)c3)c2)c1
16964,CS(=O)(=O)Nc1ccc(OCC(=O)NCC(O)CN2CCc3ccccc3C2)cc1
16965,CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1O)C(=O)N[C@@H](C)C(=O)O
16966,CC(=O)c1csc(Nc2ccc(Br)cc2)n1
16967,C=C(c1ccc(OC)c(/C=C/C(=O)NO)c1)c1cc(OC)c(OC)c(OC)c1
16968,CCN(c1cc(-c2ccc(CNC[C@H](O)CO)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
16969,O=C(CNS(=O)(=O)c1cccc(C(=O)NO)c1)Nc1ccccc1
16970,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCCN1CCOCC1)NO
16971,CCN(c1ccc(C(=O)NO)cc1)S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
16972,CCN(c1cc(-c2ccc(CNCC(F)(F)F)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
16973,CC(=O)N1CCc2[nH]nc(Nc3ccc(F)cc3)c2C1
16974,CC(=O)N1CCc2c(c(-c3cccc4[nH]ccc34)nn2CC2CC2)C1
16975,Cc1nc(NCc2ccc(/C=C/C(=O)NO)cc2)cc2c1[nH]c1ccccc12
16976,CCCn1c(SCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
16977,COc1ccc(Cl)cc1C1(Nc2ncc(C(=O)NO)cn2)CC1
16978,CCC1CN(Cc2ccccc2)c2cc(C3=CCOCC3)ccc2N1C(C)=O
16979,O=C(N[C@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cccnc1
16980,CCS(=O)(=O)Nc1ccc(Oc2cccc(-c3c(C)noc3C)c2)c(-c2cn(C)c(=O)c3cncn23)c1
16981,C/N=c1\[nH]c2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(F)cc1
16982,NC(=O)c1cccc(C(=O)NCC(O)CN2CCc3ccccc3C2)c1
16983,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)NCC(c2ccco2)N2CCCCC2)cc1
16984,N[C@H]1C[C@@]1(F)c1cccc(S(F)(F)(F)(F)F)c1
16985,Cc1nc(N(C)c2ccc(OCCCC(=O)NO)cc2)c2ccccc2n1
16986,Cc1cc2c(cc1N1C(=O)c3cccc4c(N5CCCC5)ccc(c34)C1=O)n(C)c(=O)n2C
16987,N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OCC(N)=O)cc1
16988,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)NCCCCCCC(=O)NO
16989,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4cccc(F)c4)ccc1c23
16990,CC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
16991,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CC[C@H](NC(=O)OC(C)(C)C)C4)ccc1c23
16992,CC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(N)=O)C1CCN(C(=N)N)CC1
16993,CS(=O)(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(F)cc3)nn2)CC1
16994,NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(Cl)cc2)c1
16995,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)CCO3)cc1
16996,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CCN(CCO)CC1
16997,CCCCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN
16998,CC(C)[C@H]1NC(=O)C[C@@H](CCCCCC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)NC1=O
16999,CCCCN1/C(=C/C=C/C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21.[I-]
17000,COc1ccccc1CNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1
17001,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3ccccc23)cc1N
17002,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@]4(N)CCc4ccccc4)cc3)cc2)CC1
17003,Cc1ccccc1N1C(=O)NC(=O)C(=Cc2cc3ccccc3[nH]2)C1=O
17004,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(CCc3ccc(F)cc3)nn2)CC1
17005,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc2cn[nH]c12
17006,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NCCCc1ccccc1
17007,O=C(CCCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)NO
17008,C[C@@H](c1ccccc1)n1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21
17009,O=C(Nc1cccc(-c2ccc3ccccc3c2)c1)c1cccc(Br)c1
17010,Cc1noc(C)c1-c1ccc2c(c1)C(OCCO)(c1ccccc1)C(=O)N2
17011,COc1cc2c(cc1-c1cnn(C)c1)CCCN2c1nn([C@H]2CCOC2)c2c1CN(C(C)=O)CC2
17012,Cc1noc2ccc(-c3nc4ccc(N5CCOC[C@@H]5C)cc4n3CC3CCCCC3)cc12
17013,Cc1[nH]c(=O)c(CNC(=O)c2cc(-c3ccc(N4CCN(C(C)C)CC4)nc3)cc3c2cnn3C(C)C)c(C)c1C
17014,COCCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
17015,Cc1ccc2[nH]cc(C(=O)On3nnc4ccccc43)c2c1
17016,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO
17017,CCNc1ncnc2cc(C(N)=O)sc12
17018,O=C(NO)c1ccc2c(c1)C(=O)c1ccccc1C2=O
17019,Cc1noc(C)c1-c1ccc2nc(N3CCN(CCN(C)C)CC3)nc(N[C@@H](CO)c3ccccc3)c2c1
17020,COc1cc2c(NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1
17021,Cc1cc2onc(C)c2cc1NS(=O)(=O)c1ccccc1Cl
17022,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCOCC3)nc2cc1OCCCN1CCC(F)(F)CC1
17023,COC(=O)C(Cc1cccc(C[C@H](NC(C)=O)C(=O)O)c1)NC(=O)[C@@H](N)CCCCCC(=O)NO
17024,CNCCCCc1ccccc1
17025,CCN(C(=O)CO)C1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1cc(C)c(Cl)c(C)c1
17026,CCCNNC(=O)c1cccc(CN(CCc2c(C)[nH]c3ccccc23)C(=O)OC(C)(C)C)c1
17027,O=C(NO)c1ccc(CN2c3ccccc3CC[C@@H]3CCCC[C@H]32)cc1
17028,Cc1ccc(S(=O)(=O)N(CC(=O)N2C[C@@H]3C[C@H]2CN3)c2ccc(C#N)cc2)cc1
17029,O=C(CCCCC[C@H](NC(=O)C1CCCNC1=O)C(=O)Nc1ccccc1)NO
17030,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)Nc1ccc(Cl)cc1
17031,Cc1nn(C)c(C)c1CNC1CCc2c(sc3ncn(Cc4cccc5ccccc45)c(=O)c23)C1
17032,COc1cc2nc(N(C)C3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC
17033,CC(C)CCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O
17034,Cc1ccc(S(=O)(=O)Nc2ccc3c(n2)N(C2CC2)C(C)C(=O)N3C)cc1
17035,COc1cc(/C=C/C(=O)Nc2ccc(CC(=O)NN)cc2)ccc1O
17036,Oc1[nH]c2ccccc2c1N=Nc1ccc(F)cc1
17037,O=C(COc1c(CN2CCOCC2)ccc2cccnc12)NC[C@H](O)CN1CCc2ccccc2C1
17038,O=C(c1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)N1CCC(N2CCCCC2)CC1
17039,Cc1c2c(nn1C1CC1)C(=O)N(c1cc(Cl)c(=O)n(C)c1)[C@@H]2c1ccc(Cl)cc1
17040,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1)NO
17041,CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12
17042,O=C(CCCCc1cn(Cc2ccccc2Br)nn1)NO
17043,CNC(=O)Cn1cnc2ccc(-c3cccc(OCC(O)CN4CCc5ccccc5C4)c3)cc21
17044,COCCCNC(=O)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1
17045,COC[C@@H]1CCCN1Cc1ccc(C(=O)NO)cc1
17046,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CN(CCNCCc2ccc(Cl)cc2)CC[C@H](N)C(=O)O)[C@H](O)[C@@H]1O
17047,CCN(CC)CCCNc1cc(C(F)(F)F)c(C#N)c2nc3ccccc3n12
17048,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)cn2)c2ccc(Cl)cc12
17049,Fc1cc(F)c(CCn2cnc(-c3cc(-c4nn[nH]c4C(F)(F)F)ccn3)c2)c(F)c1
17050,O=C(/C=C/c1ccc(CCNC(=O)c2cncc(F)c2)cc1)NO
17051,CCCc1cn(CCCc2ccc(OCC3CCNC3)cc2)c(-c2cc3sccc3n2C)n1
17052,O=C(O)c1ccnc(-c2ncn(CC3CC3)c2-c2ccc(F)cc2)c1
17053,CC(C)=CCOc1ccc(Br)cc1/C=C1\Oc2ccccc2C1=O
17054,C=CCN1C(=O)C(C(=O)c2ccccc2)C(=O)N(CC=C)C1=O
17055,COc1cc(OC)c(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1OC
17056,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@H](N3CC(OC4CC4)C3)CC2)c2ncc(Cl)cc12
17057,Nc1ccccc1NC(=O)CCCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O
17058,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)Nc2ccc(Cn3cc(NC(=O)CCCCCCC(=O)NO)cn3)cc2)c1
17059,O=C(NO)c1ccc(CNC(=O)C2CCCCC2)cc1
17060,Cc1nn(-c2cc(C(=O)O)ccn2)c(O)c1C
17061,O=C(Nc1ccc2[nH]c(=O)c3ccccc3c2c1)c1ccccc1
17062,CCN(C(=O)CO)C1CN(/C(=N\C#N)NCCCC(F)(F)F)N=C1c1ccc(Cl)cc1
17063,S=C1Sc2cccc(I)c2C2=NCCCN12
17064,COc1ccc(C(=O)Nc2ncnc3[nH]cnc23)c(OC)c1
17065,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCC(C)C
17066,CCOC(Cc1ccc(OCCn2c(=O)sc3cc(/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)C(=O)NC
17067,CCCN1C=Nc2cccc3cccc1c23
17068,CC(=O)c1csc(Nc2cc(Cl)cc(Cl)c2)n1
17069,Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3ccc4c(c3)CCCC4)ccc21
17070,Cn1cc(-c2cn(C)c(=O)c3ccccc23)cn1
17071,COc1cc2c(cc1NS(=O)(=O)c1ccccc1)cc(C)c(=O)n2C
17072,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NCc2cccc(OCc3ccccc3)c2)N1
17073,CC(C)[C@H](C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)nc1)c1ccccc1
17074,COc1ccc(C(=O)NN2C3=C(C(=O)CC(C)(C)C3)C(c3ccc(OCc4ccccc4)cc3)C3=C2CC(C)(C)CC3=O)c(OC)n1
17075,O=C(Cc1ccc(F)cc1)Nc1ccc2cc(C(=O)NO)sc2c1
17076,O=C1C[C@@H](CO)Nc2ccccc2N1
17077,Nc1ncnc2c1nnn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O
17078,Cn1c(CCc2ccccc2)nc2cc(C3CC3C(=O)NO)ccc21
17079,Cc1ccc([C@@H]2CN(C(=O)[C@H]3CC[C@H](CN)CC3)C[C@H]2c2ccc(C#N)cc2)cc1
17080,COc1ccc(C(C)N(C)c2ncc3c(N)nc(N)nc3n2)cc1
17081,Cc1cccc(C)c1Nc1ccc(C(=O)NCCCCCCC(=O)NO)cc1
17082,CNC(=O)c1cccc(-c2ccc([C@@H]3C[C@H]3NCCCCC3C(=O)N(Cc4ccccc4)CCN(c4ccccc4)C3=O)cc2)c1
17083,Cc1cc(C)nc(SCC(=O)Nc2ccc(Sc3ccc(OC(F)(F)F)cc3)cc2)n1
17084,O=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(=O)Cc1ccc(O)c(Br)c1
17085,COC(c1ccccc1)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1cccnc1
17086,CC(=O)N1c2ccc(-c3ccc(-c4cnn(C5CC5)c4)c(OC[C@H]4CC4(F)F)c3)cc2CC[C@H]1C
17087,Cn1cnc(-c2cc(C(=O)O)ccn2)c1-c1cccc(Cl)c1
17088,CNC(=O)Nc1ccc2c(c1)[C@@]1(CC2)OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
17089,O=C(CN[C@H]1C[C@@H]1c1ccccc1)N[C@H]1CCNC1
17090,O=C1CCCN1c1ccc(S(=O)(=O)Nc2ccc(Oc3cccnc3)cc2)cc1
17091,CCn1c(C)cc(=S)c2ccccc21
17092,O=C(O)c1ccnc(-n2nccc2OCc2cccc(Br)c2)c1
17093,Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(C)C3
17094,O=C(NO)c1ccc(C(=O)Nc2n[nH]c3cc(-c4ccccc4Cl)ccc23)cc1
17095,Cc1nn(C2CN(C)C2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O
17096,Cc1noc(C)c1-c1cc(O)cc(CN2CCN(C)CC2)c1
17097,CN(C)CCN1CCN(c2nc(NCc3cccc(Cl)c3)c3cc(-c4ccn(C)c(=O)c4)ccc3n2)CC1
17098,Cc1cc(C)cc(C(=O)NOCCCCC(=O)NO)c1
17099,Cn1cc(-c2nc3ccc(N4CCOCC4)cc3n2Cc2ccccc2)ccc1=O
17100,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3cccc4[nH]ccc34)o2)c1
17101,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)cc1)NO
17102,Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1C(Nc1cccc3ccccc13)CC2
17103,Cc1nn(C2CNC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O
17104,Fc1[nH]nnc1-c1ccnc(-c2cn(CCc3cccc4ccccc34)cn2)c1
17105,Cn1cc(-c2nc[nH]c2-c2ccc(F)cc2)ccc1=O
17106,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3ccccc3)CS2)cc1
17107,CC(c1ccccc1)n1cnc(-c2cc(-c3c[nH]nn3)ccn2)c1
17108,O=C(NCCC1CCCC1)Nc1ccc2cnccc2c1
17109,Nc1ccccc1NC(=O)c1ccc(CNc2nc(NC3Cc4ccccc4C3)nc(N3CCOCC3)n2)cc1
17110,CN(C)c1ccc(C(=O)O)cc1
17111,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)nc1)N1CCC(N2CCCC2)CC1
17112,Cc1noc(C)c1-c1cc(O)cc(C(O)C2CC2)c1
17113,Cc1cc(-c2nc3cccnc3n2Cc2ccccc2)cn(C)c1=O
17114,O=C(NO)c1cccc(-c2ccccc2)c1
17115,NCCCNc1cnccc1C(=O)O
17116,O=C(N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)NCc1ccccc1)c1ccccc1
17117,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
17118,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@H](CS2)C(=O)N[C@@H](C(C)C)C(=O)O1
17119,c1ccc(CNc2ccc(NCc3ccccc3)cc2)cc1
17120,CC[C@@H](c1sc2c(c1C)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(Cc2ccccc2)CC1
17121,CCN(C[C@H]1N[C@@](CC)(C(=O)OC)[C@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]12)S(=O)(=O)c1ccc(C(C)(C)C)cc1.O=C(O)C(F)(F)F
17122,CN1CCCCC12CCN(C(=O)c1cccc(Br)c1)CC2
17123,Cc1noc(C)c1-c1ccc2c(c1)C(C1CCCCC1)(N1CCC(O)CC1)C(=O)N2
17124,S=C1Sc2cc(Br)ccc2C2=NCCN12
17125,Cc1noc(C)c1-c1ccc2c(c1)C(OCc1ccc3ccccc3n1)CC2
17126,CC(=O)N1c2ccc(-c3cnc(C(N)=O)nc3)cc2N(Cc2ccccc2CO)C[C@@H]1C1CC1
17127,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCC(=O)NO)ccc32)c(O)cc1O
17128,CN(C)CCN1CCN(c2nc(NCc3cccc(Cl)c3)c3cc(-c4ccnc(O)c4)ccc3n2)CC1
17129,CCc1nc2cc(/C=C/C(=O)NO)c(F)cc2c(=O)n1CCc1ccccc1
17130,Cc1ccc2[nH]c(C(=O)NCCCCCC(=O)Nc3ccccc3N)cc2c1
17131,COc1ccc(/C=C(/C(=O)N2CC(=O)Nc3ccccc32)c2ccc(OC)cc2)cc1
17132,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccccc2C#N)c2cc[nH]c2c1=O
17133,CC(=O)Nc1ccc(C(=O)NCCCN)cc1OCc1ccccc1
17134,O=C(CCCCCC1OCCCCCCCOc2ccccc2NC1=O)NO
17135,CCn1cc(-c2ccc(C(=O)NC3CCS(=O)(=O)CC3)c(Cl)c2)n2cncc2c1=O
17136,CCS(=O)(=O)N(CC1CCCO1)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
17137,CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccn2)c2ccccn2)cc1
17138,Cl.Nc1ccc2c(c1)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2
17139,Cc1cc(-c2ccc3nc(-c4cnn(CC(C)(C)O)c4)nc(N4CCOC[C@@H]4c4ccc(F)cc4)c3c2)cn(C)c1=O
17140,Clc1ncccc1CN[C@H]1CC1c1ccccc1
17141,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3Cc3ccc(F)cn3)cn12
17142,Cc1nocc1-c1ccc2nc(N3CCN(CCN(C)C)CC3)nc(NCc3cccc(Cl)c3)c2c1
17143,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C
17144,O=C(CN[C@H]1C[C@@H]1c1ccccc1)Nc1ccc(F)cc1
17145,CC(=O)Nc1ccc(/N=N/c2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(/N=N/c6ccccc6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1
17146,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)NCCCCCC(=O)Nc1ccccc1N
17147,NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1
17148,CN(C)c1ccc(/C=C/C(=O)NCCC(=O)NO)cc1
17149,O=C(CS)NCCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1
17150,CCn1c2c(c(=O)[nH]c1=O)C(c1ccccc1)C1=C(COC1=O)N2
17151,COC(=O)c1c[nH]c2ccccc12
17152,COc1ccc(Cc2nnc(SCc3ccc([N+](=O)[O-])cc3)o2)cc1
17153,O=C1C=CC(=O)C(c2ccc(CN3CCCC3)c(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)=C1
17154,O=C(O)c1ccnc2cc(C(OCCN3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12
17155,CCc1c(O)c2ccncc2n(CC)c1=O
17156,NC(=O)CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1
17157,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21
17158,COc1ccc(Oc2cc3c(cc2NC(=O)c2c(F)cccc2F)n(C)c(=O)c(=O)n3C)cc1
17159,COc1ccc(-c2noc(CNCc3ccc(C(=O)NO)cc3)n2)cc1
17160,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(N)=O
17161,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O
17162,CC1CCCN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)CNC3=O)ccc2Br)C1
17163,O=C(O)c1ccnc(-n2nccc2OCc2cccc3c2OCC3)c1
17164,COc1ccc(OC)c2sc(N(CCN(C)C)C(=O)/C=C/c3cccs3)nc12.Cl
17165,CC(NS(=O)(=O)c1ccc(N)cc1)c1ccccc1
17166,Cc1ccc(/C(=C\c2ccc(F)cc2)C(=O)N2CCc3ccc(C(=O)NO)cc3C2)cc1
17167,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=NC(CC(=O)NC(C)(C)C)c1sc(=O)n(C)c1-2
17168,COc1ccc(NCc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1
17169,Cc1ccc(NC(=O)CCCCCC2NC(=O)NC2C)cc1
17170,Brc1cccc(-c2nn3c(Cn4cnc5ccccc54)nnc3s2)c1
17171,Cc1cc(Nc2ccc(C(=O)Nc3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1
17172,CCOC(=O)C1=CN(C(=O)c2ccccc2)C=C(C(=O)OCC)C1c1ccccc1Cl
17173,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccn2)c1
17174,CN1CCC(n2cnc3ccc(-c4ccnc(NCC(O)CN5CCc6ccccc6C5)c4)cc32)C1
17175,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cccc3c2C(=O)CC3)o1
17176,Cc1cnc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)s1
17177,Cc1cc(F)ccc1C(O)(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccc(F)cc1C
17178,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)oc4ccccc34)c12
17179,COc1cc(Nc2cc(C)nc3nc(SCc4nc5ccccc5[nH]4)nn23)cc(OC)c1OC
17180,COc1ccccc1-c1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)N)c2)o1
17181,CCCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O
17182,O=C(NO)c1cccc(CNc2ccccc2)c1
